id,org_id,url,species,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,color_tertiary,age,sex,size,coat,fixed,house_trained,declawed,special_needs,shots_current,env_children,env_dogs,env_cats,name,tags,photo,status,posted,contact_city,contact_state,contact_zip,contact_country,stateQ,accessed,type,description
45910880,NV140,https://www.petfinder.com/dog/nala-45910880/nv/las-vegas/doberman-rescue-of-nevada-nv140/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Doberman Pinscher,NA,FALSE,FALSE,Red / Chestnut / Orange,Yellow / Tan / Blond / Fawn,NA,Adult,Female,Large,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Nala,NA,NA,adoptable,2019-09-09T01:40:16+0000,Las Vegas,NV,89118,US,89009,9/20/2019,Dog,"Nala is a 2 1/2-year-old sweet Doberlady whose owner surrendered her when an unexpected change in his living conditions led him to decide she deserved better. She is appropriately cautious with strangers but then is a Velcro leaner full of kisses. Nala is bright and friendly and has manners and social behavior even though not yet having formal training. She was born in Serbia but moved here as a pup. She walks well on a lead, loves car rides, has lived with a smaller dog and is a champ at using a doggy door. To be considered to adopt Nala, please go to www.drnv.org and complete an application."
45910871,NV140,https://www.petfinder.com/dog/joey-45910871/nv/las-vegas/doberman-rescue-of-nevada-nv140/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Doberman Pinscher,NA,FALSE,FALSE,Red / Chestnut / Orange,Yellow / Tan / Blond / Fawn,NA,Senior,Male,Medium,Short,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,Joey,NA,NA,adoptable,2019-09-09T01:36:41+0000,Las Vegas,NV,89118,US,89009,9/20/2019,Dog,"Joey is a 9-year-old all-natural red Dober-gentleman whose owner left him with his roommate and then abandoned him completely. The roommate took him in but could not keep him so he surrendered Joey to DRNV. He is a gentle soul who gets along with other dogs if they are not aggressive toward him, having survived an attack by a pit bull that required stitches. He is a very sweet boy, knows some commands and has had some interaction with very young children. He just had a dental and had a tooth removed, so he is ready to go! To be considered to adopt Joey, please go to www.drnv.org and complete an application."
45910854,NV140,https://www.petfinder.com/dog/barney-45910854/nv/las-vegas/doberman-rescue-of-nevada-nv140/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Doberman Pinscher,NA,FALSE,FALSE,Black,Yellow / Tan / Blond / Fawn,NA,Senior,Male,Large,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,Barney,NA,NA,adoptable,2019-09-09T01:34:04+0000,Las Vegas,NV,89118,US,89009,9/20/2019,Dog,"Barney is a 7-year-old black and tan Doberman who was hit by a car while being chased by Animal Control. The shelter asked if we could take him Ã¢Â€Â“ they canÃ¢Â€Â™t treat a broken leg and possible internal injuries. Without being pulled by a rescue, he was doomed. Yes, we took him! Our vet examination showed he did break his leg in three places but the clean breaks could be repaired with a splint. He did not have internal injuries as feared but his teeth are worn down from chewing rocks. And through it all, Barney was licking the hands of all who examined him. The sweetest boy! To be considered to adopt Barney, please go to www.drnv.org and complete an application."
45909761,NV155,https://www.petfinder.com/dog/bowser-45909761/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,Brown / Chocolate,White / Cream,NA,Senior,Male,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Bowser,NA,NA,adoptable,2019-09-08T22:49:06+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Bowser! Bowser is a handsome 12 year old chihuahua and weighs 7lbs. His best friend is Basil! Basil is also a Chihuahua, 10 years old and weighs 6lbs.  These two dogs are bonded and love to cuddle.  We are looking for a loving home to adopt both of them.  Their tails never stop wagging and they can't wait to meet you! Basil and Bowser are both neutered, microchipped, and up to date on vaccines.  For more info or to meet them please text 702 239 7986"
45909739,NV155,https://www.petfinder.com/dog/basil-45909739/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,"Tricolor (Brown, Black, & White)",NA,NA,Senior,Male,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Basil,NA,NA,adoptable,2019-09-08T22:46:13+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Basil! This handsome Chihuahua is 10 years old and weighs 6lbs.  He is a friendly little guy and loves his buddy Bowser. Bowser is a 12 year old chihuahua and weighs 7lbs.  These two dogs are bonded and love to cuddle.  We are looking for a loving home to adopt both of them.  Their tails never stop wagging and they can't wait to meet you! Basil and Bowser are both neutered, microchipped, and up to date on vaccines.  For more info or to meet them please text 702 239 7986"
45909727,NV155,https://www.petfinder.com/dog/avalon-45909727/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,Dachshund,TRUE,FALSE,Black,White / Cream,NA,Adult,Female,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Avalon,NA,NA,adoptable,2019-09-08T22:43:12+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Avalon, or as we call her in her foster home, Ava.  Ava is a very sweet 4 year old chihuahua possibly Doxie mix.  SheÃ¢Â€Â™s shy at first, but once she feels safe, sheÃ¢Â€Â™s happy and outgoing.  Ava is great with other dogs and does well on a leash.  She uses a dog door, or stands by the door to be let out, and has never once had an accident in her foster home.  Ava does best with calm, older children, as little ones scare her.  She enjoys playing with her ball, and she loves being outside when itÃ¢Â€Â™s not too hot.  She will bark to defend her yard.  Ava is about 17 pounds.  She rides very nicely in the car and enjoys looking out the window.  She sleeps on her dog bed through the night. Ava loves to be with her people, you can tell because she has a huge smile when you come home!  To meet Ava, please text her foster mom at (702) 366-6391.  She is spayed, up to date on shots and microchipped.  Her teeth look great.  There is an adoption fee."
45909676,NV155,https://www.petfinder.com/dog/twinky-45909676/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,NA,TRUE,FALSE,Black,Brown / Chocolate,NA,Adult,Female,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Twinky,NA,NA,adoptable,2019-09-08T22:30:02+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Twinky! She is a 6 year old Terrier mix and weighs 14lbs. Twinkly seems pretty out going so far and loves people! She is fine with other dogs and loves to follow you around. If you are a TERRIER lover you will love this sweet girl! Twinky is spayed, microchipped, and up to date on vaccines.  For more info please text 702 239 7986"
45909613,NV155,https://www.petfinder.com/dog/gizmo-45909613/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,Yorkshire Terrier,TRUE,FALSE,Apricot / Beige,White / Cream,NA,Senior,Male,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Gizmo,NA,NA,adoptable,2019-09-08T22:09:25+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Gizmo, a male terrier mix (maybe part Yorkie).  Gizmo is about 9 years old and weighs about 12 pounds.  He was surrendered due to his family moving.  Gizmo is mostly housetrained, though he marks occasionally.  He uses the dog door like a pro.  Gizmo isnÃ¢Â€Â™t a big barker, though he will bark if someone rings the doorbell.  Gizmo is a special needs dog.  He doesnÃ¢Â€Â™t like to be picked up or handled roughly or in ways that make him feel uncomfortable.  Gizmo will not be adopted to anyone with children in the home under 18.  Gizmo likes to be with people on his terms.  He will crawl in your lap and to ask for belly rubs or pets.  He can be food and toy aggressive, so an experienced handler is preferred.  Gizmo is great with other dogs of all sizes.  He likes to sleep on the bed by his foster momÃ¢Â€Â™s feet.  He loves cheese and can jump really high!!   For more information on him, please text his foster mom at (702)366-6391.  HeÃ¢Â€Â™s chipped, up to date on shots, and neutered.  There is an adoption fee."
45909537,NV155,https://www.petfinder.com/dog/dog-45909537/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,White / Cream,Yellow / Tan / Blond / Fawn,NA,Senior,Male,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Dog,NA,NA,adoptable,2019-09-08T22:01:30+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet DOG!  This super sweet guy was rescued from the shelter and recently had a mass removed from his chest. He is 8 years young and weighs approx. 14lbs.  He is healing and doing well and is now looking for a loving forever home.  Dog is neutered, microchipped, and up to date on vaccines.  To meet this handsome boy please text Diana at 702.239.7986"
45909432,NV155,https://www.petfinder.com/dog/tum-tum-45909432/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,Basenji,TRUE,FALSE,Golden,White / Cream,NA,Adult,Male,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Tum Tum,NA,NA,adoptable,2019-09-08T21:54:30+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Tum Tum is a 4 year old Basenji/Chihuahua mix. He's a little nervous with new people at first, but once he knows you're ok he just wants to be your buddy. Tum Tum is full of energy, enjoys playing with toys, and walks great on a leash. His favorite activity is whatever his people are doing. Currently he lives in a foster home with both large and small dogs and does well with all of them. No small children please and unsure on cats at this time,  For more information text or call Chris 702-540-2018"
45909359,NV155,https://www.petfinder.com/dog/jake-45909359/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,Brown / Chocolate,NA,NA,Senior,Male,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Jake,NA,NA,adoptable,2019-09-08T21:39:38+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Jake! He is a sweet little guy looking for love! Jake is a Chihuahua mix and is 8 years old and weighs 20lbs.  He gets along with other dogs and loves to play!  A home with older children would be ok and dogs of similar size.  Jake is neutered, microchipped, and up to date on vaccines.  Fo more info please contact his foster mom at 702-771-4143. I love this dog!!!"
45909239,NV155,https://www.petfinder.com/dog/buddy-aka-max-45909239/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Maltese,Poodle,TRUE,FALSE,White / Cream,NA,NA,Adult,Male,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Buddy aka Max,NA,NA,adoptable,2019-09-08T21:14:47+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Buddy aka Max this dog takes the best pictures, Buddy is about five years of age does well in a car and love his walks . Appears to get along with the other dogs his size. text 702 239 7986"
45909021,NV155,https://www.petfinder.com/dog/petey-45909021/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,Dachshund,TRUE,FALSE,Golden,NA,NA,Adult,Male,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Petey,NA,NA,adoptable,2019-09-08T20:46:48+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Hi! My name is Petey, I'm a 5 year old Dachshund/Chihuahua mix and weigh 15lbs.  I came to A Home 4 Spot after my previous family dumped me at our local shelter. I know its sad, but honestly its ok.  I am going to find the right home for me this time!  I am a typical Doxie mix and can be a little feisty at first, but don't let that stop you from meeting me!   Once I know you're good people I will trust and love you forever.  I get along with other small dogs, love to go on walks, and car rides are my favorite thing! My foster mom likes to take me to Starbucks for puppacinos and I won't say no to a good time like that.  If you are looking for a handsome, independent, and smart little dog to join your home, I am your guy! I am neutered, microchipped, up to date on vaccines, and house trained.  For more info or to meet me please contact my foster mom at 702-239 7986"
45909014,NV155,https://www.petfinder.com/dog/max-45909014/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,Sable,NA,NA,Adult,Male,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Max,NA,NA,adoptable,2019-09-08T20:42:14+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Max! He is a cute little guy and is 3 years old and weighs 10 pounds.  Max is a huge toy lover and challenges you to find him one that he cant destroy.  He is very sweet and loving and is happy to just be near you. . Max was rescued from our local shelter and is now looking for his forever home.  He is neutered, microchipped, and up to date on vaccines. For more info or to meet him please contact Tyara at 702-466-7594 or  text 702 239 7986."
45909000,NV155,https://www.petfinder.com/dog/destiny-45909000/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,Gray / Blue / Silver,White / Cream,NA,Senior,Female,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Destiny,NA,NA,adoptable,2019-09-08T20:39:17+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Destiny!  She is an 8 year old female chihuahua and weighs 8lbs.  Destiny was rescued from the local shelter and is now awaiting the perfect forever home! She is a little shy at first but warms up quickly.  Destiny loves to be held and will make a great companion.  She is spayed, microchipped, and up to date on vaccines.  For more info or to meet her please contact Tyara at 702-466-7594  There is an adoption fee."
45908992,NV155,https://www.petfinder.com/dog/felix-45908992/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,FALSE,FALSE,Black,NA,NA,Young,Male,Small,NA,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Felix,NA,NA,adoptable,2019-09-08T20:35:50+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Felix! Felix is a male Chihuahua mix and is 1 1/2 years old.  He was rescued from the local shelter for being scared and is now looking for a loving forever home. He is a super sweet dog and is easily treat motivated and a quick learner.  He knows his basic manners including sit and will jump and dance  for a treat! Felix is neutered, chipped, and up to date on vaccines.  For more info or to meet him please text 702-239-7986."
45908932,NV155,https://www.petfinder.com/dog/jarid-45908932/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Jack Russell Terrier,NA,TRUE,FALSE,"Tricolor (Brown, Black, & White)",NA,NA,Adult,Male,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Jarid,NA,NA,adoptable,2019-09-08T20:24:18+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,Jarid is new to AH4S as we learn more about him we will update. He is 5yrs old and 22.8 pounds. So far he seems pretty friendly. text 702 239 7986
45908759,NV155,https://www.petfinder.com/dog/bella-aka-candy-45908759/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Adult,Female,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Bella aka Candy,NA,NA,adoptable,2019-09-08T20:03:34+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Bella/Candy- Does she want smooching from children.  Hmmm no.   SheÃ¢Â€Â™s a independent gal thatÃ¢Â€Â™s 5 years old and 8 pounds.  Great with dogs of all sizes.  Bella needs someone willing, able and genuinely committed to work on building her confidence, socialization and positive experiences in general.  Someone with experience with positive training and various realistic dog behaviors.   She is housebroken, great on a leash and loves car rides.  She is with ahome4spot.  Call 702 239 7986"
45908725,NV155,https://www.petfinder.com/dog/lucy-at-45908725/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Yorkshire Terrier,Terrier,TRUE,FALSE,Brown / Chocolate,Golden,NA,Young,Female,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Lucy @,NA,NA,adoptable,2019-09-08T19:59:36+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Lucy!  Lucy is a 10 month old Carin Terrier/Yorkie mix and weighs 11 lbs.  She Is a sweet and very busy little girl who loves everyone and loves to play.  She is very friendly right off the bat and would make a great addition to any home.  She is great with other small dogs her size. Like most terriers she is high energy and likes to talk to everyone passing by.  Lucy is spayed, microchipped, and up to date on vaccines.  She will need basic manner and potty training as all puppies do.  For more info or to meet her lease text 702-239-7986 or 702-525-0518.  If interested in adopting please fill on an adoption interest form on our website at www.ahome4spot.com prior to contacting us.  Thank you!"
45908485,NV155,https://www.petfinder.com/dog/simba-45908485/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pomeranian,NA,TRUE,FALSE,Golden,NA,NA,Adult,Male,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Simba,NA,NA,adoptable,2019-09-08T19:46:44+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Simba!  A adorable Pom/Chi 
A absolute sweetheart of a boy Simba is affectionate and quiet.   He is looking for a fairly quiet home where he can get daily walks and where he can be allowed to live inside as a close member of the family. He has basic obedience and is very well behaved.  He is 4 years old and 8 pounds. He is crate trained and gets along well with other dogs his size.  He does enjoy to play with them.  Mature children is a must with a secure yard. He also rides well in the car. He is low shedding and does well with bathing and nail trims yourself.  Call Diana with ahome4spot at 702-239-7986.  There is a fee and all dogs require a leash, collar and name tag
"
45903125,NV155,https://www.petfinder.com/dog/angie-45903125/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,NA,FALSE,FALSE,NA,NA,NA,Adult,Female,Large,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Angie,NA,NA,adoptable,2019-09-08T00:17:46+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"My name is Angie and IÃ¢Â€Â™m about 2 years old. I was recently surrendered to A Home 4 Spot after my owner realized she didnÃ¢Â€Â™t have the skills to handle me. 
After going through a lot of hard work and training to be a service dog, it didnÃ¢Â€Â™t work out for me. I was heavily drugged, put in a crate, lived in a prong collar and received zero exercise or down time. 
I love people of all sizes. However, due to my energy level, no small kids please. 
The same goes for dogs. I love them all, but IÃ¢Â€Â™ve got too much energy for smaller dogs. IÃ¢Â€Â™ve also lived with cats. 
I need a German Shepherd experienced owner. My new owners need to follow up with my trainer.  No apartments or condos.
If interested in meeting me, contact my foster mom. Genie Joyce 317/701-6196

Genie Joyce 
"
45901985,NV202,https://www.petfinder.com/dog/pongo-45901985/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Collie,Shepherd,TRUE,FALSE,NA,NA,NA,Baby,Male,Large,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,Pongo,NA,NA,adoptable,2019-09-07T21:22:52+0000,Pahrump,NV,89048,US,89009,9/20/2019,Dog,On hold until 9/27 when second set of shots are given. $50 deposit can hold. Non-refundable deposit can be made by going to www.NevadaPaws.org and following the link
45901986,NV202,https://www.petfinder.com/dog/marian-45901986/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Collie,Shepherd,TRUE,FALSE,NA,NA,NA,Baby,Female,Large,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,Marian,NA,NA,adoptable,2019-09-07T21:22:52+0000,Pahrump,NV,89048,US,89009,9/20/2019,Dog,On hold until 9/27 when second set of shots are given. $50 deposit can hold. Non-refundable deposit can be made by going to www.NevadaPaws.org and following the link
45901989,NV202,https://www.petfinder.com/dog/tiana-45901989/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Collie,Shepherd,TRUE,FALSE,NA,NA,NA,Baby,Female,Large,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,Tiana,NA,NA,adoptable,2019-09-07T21:22:52+0000,Pahrump,NV,89048,US,89009,9/20/2019,Dog,On hold until 9/27 when second set of shots are given. $50 deposit can hold. Non-refundable deposit can be made by going to www.NevadaPaws.org and following the link
